Date,^KS11
2005-06-09,987.5800170898438
2005-06-10,990.7899780273438
2005-06-13,990.489990234375
2005-06-14,983.75
2005-06-15,1001.9400024414062
2005-06-16,1003.1400146484375
2005-06-17,1003.6799926757812
2005-06-20,994.6500244140625
2005-06-21,989.989990234375
2005-06-22,1002.1500244140625
2005-06-23,1010.7999877929688
2005-06-24,1002.4299926757812
2005-06-27,991.1099853515625
2005-06-28,994.739990234375
2005-06-29,999.0800170898438
2005-06-30,1008.1599731445312
2005-07-01,1018.02001953125
2005-07-04,1021.7100219726562
2005-07-05,1018.8099975585938
2005-07-06,1019.010009765625
2005-07-07,1026.8199462890625
2005-07-08,1021.9500122070312
2005-07-11,1040.4300537109375
2005-07-12,1043.8800048828125
2005-07-13,1050.1600341796875
2005-07-14,1061.9300537109375
2005-07-15,1059.5999755859375
2005-07-18,1062.4300537109375
2005-07-19,1075.47998046875
2005-07-20,1074.4000244140625
2005-07-21,1074.6500244140625
2005-07-22,1074.219970703125
2005-07-25,1089.699951171875
2005-07-26,1090.5999755859375
2005-07-27,1093.030029296875
2005-07-28,1104.719970703125
2005-07-29,1111.2900390625
2005-08-01,1115.97998046875
2005-08-02,1118.8299560546875
2005-08-03,1117.1099853515625
2005-08-04,1111.3900146484375
2005-08-05,1089.3599853515625
2005-08-08,1086.6400146484375
2005-08-09,1099.77001953125
2005-08-10,1104.8599853515625
2005-08-11,1123.77001953125
2005-08-12,1130.219970703125
2005-08-16,1116.9300537109375
2005-08-17,1113.25
2005-08-18,1092.7099609375
2005-08-19,1089.8800048828125
2005-08-22,1116.6800537109375
2005-08-23,1115.8399658203125
2005-08-24,1094.2099609375
2005-08-25,1097.2900390625
2005-08-26,1086.550048828125
2005-08-29,1063.1600341796875
2005-08-30,1072.6099853515625
2005-08-31,1083.3299560546875
2005-09-01,1106.3699951171875
2005-09-02,1115.8299560546875
2005-09-05,1114.5
2005-09-06,1122.6500244140625
2005-09-07,1142.989990234375
2005-09-08,1145.260009765625
2005-09-09,1152.5
2005-09-12,1158.3599853515625
2005-09-13,1158.1199951171875
2005-09-14,1170.77001953125
2005-09-15,1169.5899658203125
2005-09-16,1174.1300048828125
2005-09-20,1190.9300537109375
2005-09-21,1196.6700439453125
2005-09-22,1199.969970703125
2005-09-23,1175.8800048828125
2005-09-26,1206.4100341796875
2005-09-27,1209.6300048828125
2005-09-28,1228.5699462890625
2005-09-29,1231.219970703125
2005-09-30,1221.010009765625
2005-10-04,1242.780029296875
2005-10-05,1227.4000244140625
2005-10-06,1202.489990234375
2005-10-07,1201.010009765625
2005-10-10,1227.1800537109375
2005-10-11,1244.27001953125
2005-10-12,1217.06005859375
2005-10-13,1193.43994140625
2005-10-14,1190.1700439453125
2005-10-17,1176.3599853515625
2005-10-18,1186.219970703125
2005-10-19,1153.1300048828125
2005-10-20,1162.22998046875
2005-10-21,1183.47998046875
2005-10-24,1184.5999755859375
2005-10-25,1181.280029296875
2005-10-26,1179.0
2005-10-27,1166.3599853515625
2005-10-28,1140.719970703125
2005-10-31,1158.1099853515625
2005-11-01,1188.949951171875
2005-11-02,1208.3800048828125
2005-11-03,1217.969970703125
2005-11-04,1221.97998046875
2005-11-07,1218.469970703125
2005-11-08,1226.7099609375
2005-11-09,1227.5899658203125
2005-11-10,1234.4300537109375
2005-11-11,1256.1199951171875
2005-11-14,1257.6300048828125
2005-11-15,1253.8599853515625
2005-11-16,1267.1600341796875
2005-11-17,1269.3499755859375
2005-11-18,1272.25
2005-11-21,1268.800048828125
2005-11-22,1244.5
2005-11-23,1282.02001953125
2005-11-24,1291.7099609375
2005-11-25,1293.219970703125
2005-11-28,1293.739990234375
2005-11-29,1279.3800048828125
2005-11-30,1297.43994140625
2005-12-01,1305.97998046875
2005-12-02,1310.1199951171875
2005-12-05,1315.1500244140625
2005-12-06,1321.06005859375
2005-12-07,1324.75
2005-12-08,1324.199951171875
2005-12-09,1317.4200439453125
2005-12-12,1333.22998046875
2005-12-13,1336.47998046875
2005-12-14,1334.27001953125
2005-12-15,1337.6800537109375
2005-12-16,1321.0400390625
2005-12-19,1339.4000244140625
2005-12-20,1341.0
2005-12-21,1354.1600341796875
2005-12-22,1350.8699951171875
2005-12-23,1359.530029296875
2005-12-26,1367.5699462890625
2005-12-27,1373.550048828125
2005-12-28,1368.1600341796875
2005-12-29,1379.3699951171875
2006-01-02,1389.27001953125
2006-01-03,1394.8699951171875
2006-01-04,1402.1099853515625
2006-01-05,1395.510009765625
2006-01-06,1412.780029296875
2006-01-09,1408.3299560546875
2006-01-10,1396.2900390625
2006-01-11,1394.0899658203125
2006-01-12,1402.5799560546875
2006-01-13,1416.280029296875
2006-01-16,1421.7900390625
2006-01-17,1389.5799560546875
2006-01-18,1352.9100341796875
2006-01-19,1360.6400146484375
2006-01-20,1324.780029296875
2006-01-23,1297.4300537109375
2006-01-24,1326.8299560546875
2006-01-25,1342.5899658203125
2006-01-26,1352.75
2006-01-27,1384.56005859375
2006-01-31,1399.8299560546875
2006-02-01,1375.969970703125
2006-02-02,1374.43994140625
2006-02-03,1333.5
2006-02-06,1341.6400146484375
2006-02-07,1332.280029296875
2006-02-08,1310.989990234375
2006-02-09,1321.6600341796875
2006-02-10,1335.22998046875
2006-02-13,1320.7900390625
2006-02-14,1328.2099609375
2006-02-15,1303.8399658203125
2006-02-16,1314.3199462890625
2006-02-17,1332.72998046875
2006-02-20,1348.25
2006-02-21,1346.489990234375
2006-02-22,1340.5799560546875
2006-02-23,1361.22998046875
2006-02-24,1365.8199462890625
2006-02-27,1374.8800048828125
2006-02-28,1371.5899658203125
2006-03-02,1367.699951171875
2006-03-03,1328.949951171875
2006-03-06,1344.760009765625
2006-03-07,1316.6700439453125
2006-03-08,1314.050048828125
2006-03-09,1311.2099609375
2006-03-10,1320.0699462890625
2006-03-13,1338.280029296875
2006-03-14,1326.300048828125
2006-03-15,1333.97998046875
2006-03-16,1335.97998046875
2006-03-17,1341.1199951171875
2006-03-20,1346.68994140625
2006-03-21,1336.6500244140625
2006-03-22,1309.8299560546875
2006-03-23,1312.260009765625
2006-03-24,1321.22998046875
2006-03-27,1330.3399658203125
2006-03-28,1331.31005859375
2006-03-29,1332.719970703125
2006-03-30,1338.1400146484375
2006-03-31,1359.5999755859375
2006-04-03,1379.75
2006-04-04,1385.6400146484375
2006-04-05,1388.77001953125
2006-04-06,1397.0
2006-04-07,1402.3599853515625
2006-04-10,1398.2900390625
2006-04-11,1386.0799560546875
2006-04-12,1383.5899658203125
2006-04-13,1405.719970703125
2006-04-14,1432.719970703125
2006-04-17,1422.6300048828125
2006-04-18,1427.0
2006-04-19,1437.8399658203125
2006-04-20,1434.1500244140625
2006-04-21,1451.31005859375
2006-04-24,1430.93994140625
2006-04-25,1431.1500244140625
2006-04-26,1451.219970703125
2006-04-27,1452.530029296875
2006-04-28,1419.72998046875
2006-05-02,1434.9000244140625
2006-05-03,1435.1700439453125
2006-05-04,1441.02001953125
2006-05-08,1452.22998046875
2006-05-09,1450.43994140625
2006-05-10,1451.0899658203125
2006-05-11,1464.699951171875
2006-05-12,1445.199951171875
2006-05-15,1413.97998046875
2006-05-16,1382.1099853515625
2006-05-17,1401.469970703125
2006-05-18,1365.1500244140625
2006-05-19,1372.2900390625
2006-05-22,1338.5899658203125
2006-05-23,1329.8599853515625
2006-05-24,1333.3800048828125
2006-05-25,1295.760009765625
2006-05-26,1322.4300537109375
2006-05-29,1329.219970703125
2006-05-30,1317.699951171875
2006-06-01,1295.0899658203125
2006-06-02,1309.0400390625
2006-06-05,1301.6199951171875
2006-06-07,1266.8399658203125
2006-06-08,1223.1300048828125
2006-06-09,1235.6500244140625
2006-06-12,1239.8399658203125
2006-06-13,1203.8599853515625
2006-06-14,1221.72998046875
2006-06-15,1219.4000244140625
2006-06-16,1262.18994140625
2006-06-19,1251.6700439453125
2006-06-20,1225.8299560546875
2006-06-21,1227.18994140625
2006-06-22,1238.8299560546875
2006-06-23,1228.6199951171875
2006-06-26,1238.050048828125
2006-06-27,1247.5400390625
2006-06-28,1238.7099609375
2006-06-29,1263.02001953125
2006-06-30,1295.1500244140625
2006-07-03,1294.6099853515625
2006-07-04,1285.9200439453125
2006-07-05,1279.8499755859375
2006-07-06,1263.9599609375
2006-07-07,1273.9300537109375
2006-07-10,1299.2900390625
2006-07-11,1300.43994140625
2006-07-12,1296.68994140625
2006-07-13,1285.02001953125
2006-07-14,1255.1300048828125
2006-07-18,1233.4200439453125
2006-07-19,1233.6500244140625
2006-07-20,1273.300048828125
2006-07-21,1271.3299560546875
2006-07-24,1263.3499755859375
2006-07-25,1279.77001953125
2006-07-26,1279.0799560546875
2006-07-27,1296.27001953125
2006-07-28,1297.0699462890625
2006-07-31,1297.8199462890625
2006-08-01,1287.3599853515625
2006-08-02,1295.1099853515625
2006-08-03,1292.050048828125
2006-08-04,1304.510009765625
2006-08-07,1289.5400390625
2006-08-08,1311.0999755859375
2006-08-09,1314.9300537109375
2006-08-10,1304.31005859375
2006-08-11,1292.0999755859375
2006-08-14,1295.1099853515625
2006-08-16,1315.6099853515625
2006-08-17,1327.780029296875
2006-08-18,1331.0999755859375
2006-08-21,1321.6700439453125
2006-08-22,1334.9599609375
2006-08-23,1324.949951171875
2006-08-24,1315.72998046875
2006-08-25,1329.3499755859375
2006-08-28,1327.8900146484375
2006-08-29,1344.6099853515625
2006-08-30,1341.3499755859375
2006-08-31,1352.739990234375
2006-09-01,1356.6700439453125
2006-09-04,1359.06005859375
2006-09-05,1361.239990234375
2006-09-06,1357.010009765625
2006-09-07,1351.1700439453125
2006-09-08,1354.8900146484375
2006-09-11,1334.0799560546875
2006-09-12,1328.0400390625
2006-09-13,1333.1300048828125
2006-09-14,1358.75
2006-09-15,1361.0999755859375
2006-09-18,1374.300048828125
2006-09-19,1373.949951171875
2006-09-20,1366.43994140625
2006-09-21,1366.7900390625
2006-09-22,1348.3800048828125
2006-09-25,1355.2099609375
2006-09-26,1343.969970703125
2006-09-27,1360.030029296875
2006-09-28,1371.4300537109375
2006-09-29,1371.4100341796875
2006-10-02,1374.219970703125
2006-10-04,1352.0
2006-10-09,1319.4000244140625
2006-10-10,1328.3699951171875
2006-10-11,1325.489990234375
2006-10-12,1331.780029296875
2006-10-13,1348.5999755859375
2006-10-16,1356.719970703125
2006-10-17,1351.300048828125
2006-10-18,1354.260009765625
2006-10-19,1354.06005859375
2006-10-20,1364.239990234375
2006-10-23,1364.949951171875
2006-10-24,1366.5
2006-10-25,1371.4300537109375
2006-10-26,1373.6500244140625
2006-10-27,1369.0899658203125
2006-10-30,1356.1099853515625
2006-10-31,1364.550048828125
2006-11-01,1374.3499755859375
2006-11-02,1383.72998046875
2006-11-03,1383.8800048828125
2006-11-06,1379.18994140625
2006-11-07,1387.43994140625
2006-11-08,1380.0699462890625
2006-11-09,1399.43994140625
2006-11-10,1395.72998046875
2006-11-13,1396.68994140625
2006-11-14,1407.3699951171875
2006-11-15,1412.5400390625
2006-11-16,1410.75
2006-11-17,1412.219970703125
2006-11-20,1402.2099609375
2006-11-21,1405.9000244140625
2006-11-22,1422.5400390625
2006-11-23,1419.22998046875
2006-11-24,1421.72998046875
2006-11-27,1425.1300048828125
2006-11-28,1411.469970703125
2006-11-29,1422.550048828125
2006-11-30,1432.2099609375
2006-12-01,1434.3599853515625
2006-12-04,1426.4599609375
2006-12-05,1420.5899658203125
2006-12-06,1413.72998046875
2006-12-07,1410.300048828125
2006-12-08,1390.4300537109375
2006-12-11,1390.72998046875
2006-12-12,1376.97998046875
2006-12-13,1383.280029296875
2006-12-14,1418.3800048828125
2006-12-15,1421.8699951171875
2006-12-18,1433.22998046875
2006-12-19,1427.760009765625
2006-12-20,1442.280029296875
2006-12-21,1436.469970703125
2006-12-22,1437.489990234375
2006-12-26,1433.9200439453125
2006-12-27,1425.0999755859375
2006-12-28,1434.4599609375
2007-01-02,1435.260009765625
2007-01-03,1409.3499755859375
2007-01-04,1397.2900390625
2007-01-05,1385.760009765625
2007-01-08,1370.81005859375
2007-01-09,1374.3399658203125
2007-01-10,1355.7900390625
2007-01-11,1365.31005859375
2007-01-12,1388.3699951171875
2007-01-15,1390.9599609375
2007-01-16,1389.7099609375
2007-01-17,1379.47998046875
2007-01-18,1383.2099609375
2007-01-19,1360.56005859375
2007-01-22,1363.4100341796875
2007-01-23,1363.0899658203125
2007-01-24,1383.06005859375
2007-01-25,1382.3599853515625
2007-01-26,1371.3299560546875
2007-01-29,1363.0999755859375
2007-01-30,1370.719970703125
2007-01-31,1360.22998046875
2007-02-01,1382.9000244140625
2007-02-02,1413.1400146484375
2007-02-05,1417.949951171875
2007-02-06,1428.5799560546875
2007-02-07,1426.2900390625
2007-02-08,1423.5799560546875
2007-02-09,1427.6800537109375
2007-02-12,1414.2900390625
2007-02-13,1418.43994140625
2007-02-14,1436.0999755859375
2007-02-15,1443.6300048828125
2007-02-16,1448.81005859375
2007-02-20,1452.9599609375
2007-02-21,1451.3800048828125
2007-02-22,1465.4100341796875
2007-02-23,1469.8800048828125
2007-02-26,1470.030029296875
2007-02-27,1454.5999755859375
2007-02-28,1417.3399658203125
2007-03-05,1376.1500244140625
2007-03-06,1402.9300537109375
2007-03-07,1410.949951171875
2007-03-08,1423.8900146484375
2007-03-09,1423.5799560546875
2007-03-12,1441.3299560546875
2007-03-13,1436.050048828125
2007-03-14,1407.3699951171875
2007-03-15,1426.9300537109375
2007-03-16,1427.8800048828125
2007-03-19,1443.3900146484375
2007-03-20,1444.1700439453125
2007-03-21,1442.8499755859375
2007-03-22,1448.530029296875
2007-03-23,1447.3800048828125
2007-03-26,1449.77001953125
2007-03-27,1453.22998046875
2007-03-28,1439.739990234375
2007-03-29,1450.949951171875
2007-03-30,1452.550048828125
2007-04-02,1459.530029296875
2007-04-03,1463.75
2007-04-04,1483.4100341796875
2007-04-05,1482.0400390625
2007-04-06,1484.1500244140625
2007-04-09,1501.06005859375
2007-04-10,1499.1600341796875
2007-04-11,1513.4200439453125
2007-04-12,1525.6099853515625
2007-04-13,1520.780029296875
2007-04-16,1532.0400390625
2007-04-17,1528.6600341796875
2007-04-18,1534.5799560546875
2007-04-19,1513.6600341796875
2007-04-20,1533.0799560546875
2007-04-23,1544.3499755859375
2007-04-24,1556.7099609375
2007-04-25,1545.550048828125
2007-04-26,1553.1300048828125
2007-04-27,1542.52001953125
2007-04-30,1542.239990234375
2007-05-02,1553.300048828125
2007-05-03,1559.8599853515625
2007-05-04,1567.739990234375
2007-05-07,1584.4599609375
2007-05-08,1582.6500244140625
2007-05-09,1593.4200439453125
2007-05-10,1599.6800537109375
2007-05-11,1603.56005859375
2007-05-14,1605.77001953125
2007-05-15,1589.3699951171875
2007-05-16,1600.5999755859375
2007-05-17,1615.5799560546875
2007-05-18,1612.25
2007-05-21,1628.199951171875
2007-05-22,1642.8800048828125
2007-05-23,1646.5899658203125
2007-05-25,1644.56005859375
2007-05-28,1657.9100341796875
2007-05-29,1661.800048828125
2007-05-30,1662.719970703125
2007-05-31,1700.9100341796875
2007-06-01,1716.239990234375
2007-06-04,1737.5899658203125
2007-06-05,1742.18994140625
2007-06-07,1753.0400390625
2007-06-08,1727.280029296875
2007-06-11,1716.56005859375
2007-06-12,1729.8800048828125
2007-06-13,1721.989990234375
2007-06-14,1769.1800537109375
2007-06-15,1772.260009765625
2007-06-18,1806.8800048828125
2007-06-19,1807.8499755859375
2007-06-20,1783.7900390625
2007-06-21,1794.239990234375
2007-06-22,1770.97998046875
2007-06-25,1757.72998046875
2007-06-26,1749.550048828125
2007-06-27,1733.0999755859375
2007-06-28,1751.75
2007-06-29,1743.5999755859375
2007-07-02,1771.3499755859375
2007-07-03,1805.5
2007-07-04,1838.4100341796875
2007-07-05,1847.7900390625
2007-07-06,1861.010009765625
2007-07-09,1883.5899658203125
2007-07-10,1894.530029296875
2007-07-11,1889.9599609375
2007-07-12,1909.75
2007-07-13,1962.9300537109375
2007-07-16,1949.510009765625
2007-07-18,1930.699951171875
2007-07-19,1937.9000244140625
2007-07-20,1983.5400390625
2007-07-23,1993.050048828125
2007-07-24,1992.260009765625
2007-07-25,2004.219970703125
2007-07-26,1963.5400390625
2007-07-27,1883.219970703125
2007-07-30,1906.7099609375
2007-07-31,1933.27001953125
2007-08-01,1856.449951171875
2007-08-02,1853.0699462890625
2007-08-03,1876.800048828125
2007-08-06,1855.050048828125
2007-08-07,1859.8199462890625
2007-08-08,1903.4100341796875
2007-08-09,1908.6800537109375
2007-08-10,1828.489990234375
2007-08-13,1849.260009765625
2007-08-14,1817.8900146484375
2007-08-16,1691.97998046875
2007-08-17,1638.0699462890625
2007-08-20,1731.27001953125
2007-08-21,1736.1800537109375
2007-08-22,1759.5
2007-08-23,1799.719970703125
2007-08-24,1791.3299560546875
2007-08-27,1803.030029296875
2007-08-28,1829.31005859375
2007-08-29,1826.18994140625
2007-08-30,1841.699951171875
2007-08-31,1873.239990234375
2007-09-03,1881.81005859375
2007-09-04,1874.739990234375
2007-09-05,1865.5899658203125
2007-09-06,1888.81005859375
2007-09-07,1884.9000244140625
2007-09-10,1835.8699951171875
2007-09-11,1847.3599853515625
2007-09-12,1813.52001953125
2007-09-13,1848.02001953125
2007-09-14,1870.02001953125
2007-09-17,1871.6800537109375
2007-09-18,1838.6099853515625
2007-09-19,1902.6500244140625
2007-09-20,1908.969970703125
2007-09-21,1919.260009765625
2007-09-27,1945.280029296875
2007-09-28,1946.47998046875
2007-10-01,1962.6700439453125
2007-10-02,2014.0899658203125
2007-10-04,2003.5999755859375
2007-10-05,1996.030029296875
2007-10-08,2012.8199462890625
2007-10-09,2014.1300048828125
2007-10-10,2041.1199951171875
2007-10-11,2058.85009765625
2007-10-12,2026.43994140625
2007-10-15,2035.3900146484375
2007-10-16,2005.760009765625
2007-10-17,1983.93994140625
2007-10-18,2005.0899658203125
2007-10-19,1970.0999755859375
2007-10-22,1903.81005859375
2007-10-23,1947.97998046875
2007-10-24,1933.3599853515625
2007-10-25,1976.75
2007-10-26,2028.06005859375
2007-10-29,2062.919921875
2007-10-30,2052.3701171875
2007-10-31,2064.85009765625
2007-11-01,2063.139892578125
2007-11-02,2019.3399658203125
2007-11-05,2015.760009765625
2007-11-06,2054.239990234375
2007-11-07,2043.18994140625
2007-11-08,1979.56005859375
2007-11-09,1990.469970703125
2007-11-12,1923.4200439453125
2007-11-13,1932.8900146484375
2007-11-14,1972.5799560546875
2007-11-15,1947.739990234375
2007-11-16,1926.199951171875
2007-11-19,1893.469970703125
2007-11-20,1872.239990234375
2007-11-21,1806.989990234375
2007-11-22,1799.02001953125
2007-11-23,1772.8800048828125
2007-11-26,1855.3299560546875
2007-11-27,1859.7900390625
2007-11-28,1834.68994140625
2007-11-29,1877.56005859375
2007-11-30,1906.0
2007-12-03,1902.4300537109375
2007-12-04,1917.8299560546875
2007-12-05,1938.199951171875
2007-12-06,1953.1700439453125
2007-12-07,1934.3199462890625
2007-12-10,1906.4200439453125
2007-12-11,1925.0699462890625
2007-12-12,1927.449951171875
2007-12-13,1915.9000244140625
2007-12-14,1895.050048828125
2007-12-17,1839.8199462890625
2007-12-18,1861.469970703125
2007-12-20,1844.3699951171875
2007-12-21,1878.3199462890625
2007-12-24,1919.469970703125
2007-12-26,1906.719970703125
2007-12-27,1908.6199951171875
2007-12-28,1897.1300048828125
2008-01-02,1853.449951171875
2008-01-03,1852.72998046875
2008-01-04,1863.9000244140625
2008-01-07,1831.1400146484375
2008-01-08,1826.22998046875
2008-01-09,1844.469970703125
2008-01-10,1824.780029296875
2008-01-11,1782.27001953125
2008-01-14,1765.8800048828125
2008-01-15,1746.949951171875
2008-01-16,1704.969970703125
2008-01-17,1723.550048828125
2008-01-18,1734.719970703125
2008-01-21,1683.56005859375
2008-01-22,1609.02001953125
2008-01-23,1628.4200439453125
2008-01-24,1663.0
2008-01-25,1692.4100341796875
2008-01-28,1627.18994140625
2008-01-29,1637.9100341796875
2008-01-30,1589.06005859375
2008-01-31,1624.6800537109375
2008-02-01,1634.530029296875
2008-02-04,1690.1300048828125
2008-02-05,1696.5699462890625
2008-02-11,1640.6700439453125
2008-02-12,1643.2900390625
2008-02-13,1631.780029296875
2008-02-14,1697.449951171875
2008-02-15,1694.77001953125
2008-02-18,1696.239990234375
2008-02-19,1720.52001953125
2008-02-20,1687.9100341796875
2008-02-21,1704.3599853515625
2008-02-22,1686.449951171875
2008-02-25,1709.1300048828125
2008-02-26,1709.1300048828125
2008-02-27,1720.8900146484375
2008-02-28,1736.1700439453125
2008-02-29,1711.6199951171875
2008-03-03,1671.72998046875
2008-03-04,1676.1800537109375
2008-03-05,1677.0999755859375
2008-03-06,1697.43994140625
2008-03-07,1663.969970703125
2008-03-10,1625.1700439453125
2008-03-11,1641.47998046875
2008-03-12,1658.8299560546875
2008-03-13,1615.6199951171875
2008-03-14,1600.260009765625
2008-03-17,1574.43994140625
2008-03-18,1588.75
2008-03-19,1622.22998046875
2008-03-20,1623.3900146484375
2008-03-21,1645.68994140625
2008-03-24,1655.300048828125
2008-03-25,1674.9300537109375
2008-03-26,1679.6700439453125
2008-03-27,1676.239990234375
2008-03-28,1701.8299560546875
2008-03-31,1703.989990234375
2008-04-01,1702.25
2008-04-02,1742.18994140625
2008-04-03,1763.6300048828125
2008-04-04,1766.489990234375
2008-04-07,1773.56005859375
2008-04-08,1754.7099609375
2008-04-10,1764.6400146484375
2008-04-11,1779.7099609375
2008-04-14,1746.7099609375
2008-04-15,1742.1700439453125
2008-04-16,1758.56005859375
2008-04-17,1768.6700439453125
2008-04-18,1771.9000244140625
2008-04-21,1800.47998046875
2008-04-22,1787.489990234375
2008-04-23,1800.7900390625
2008-04-24,1799.3399658203125
2008-04-25,1824.6800537109375
2008-04-28,1823.1700439453125
2008-04-29,1811.510009765625
2008-04-30,1825.469970703125
2008-05-02,1848.27001953125
2008-05-06,1859.06005859375
2008-05-07,1854.010009765625
2008-05-08,1848.0
2008-05-09,1823.699951171875
2008-05-13,1842.800048828125
2008-05-14,1843.75
2008-05-15,1885.7099609375
2008-05-16,1888.8800048828125
2008-05-19,1885.3699951171875
2008-05-20,1873.1500244140625
2008-05-21,1847.510009765625
2008-05-22,1835.4200439453125
2008-05-23,1827.93994140625
2008-05-26,1800.5799560546875
2008-05-27,1825.22998046875
2008-05-28,1805.6400146484375
2008-05-29,1841.219970703125
2008-05-30,1852.02001953125
2008-06-02,1847.530029296875
2008-06-03,1819.3900146484375
2008-06-04,1833.81005859375
2008-06-05,1832.31005859375
2008-06-09,1808.9599609375
2008-06-10,1774.3800048828125
2008-06-11,1781.6700439453125
2008-06-12,1739.3599853515625
2008-06-13,1747.3499755859375
2008-06-16,1760.8199462890625
2008-06-17,1750.7099609375
2008-06-18,1774.1300048828125
2008-06-19,1740.719970703125
2008-06-20,1731.0
2008-06-23,1715.5899658203125
2008-06-24,1710.8399658203125
2008-06-25,1717.7900390625
2008-06-26,1717.6600341796875
2008-06-27,1684.449951171875
2008-06-30,1674.9200439453125
2008-07-01,1666.4599609375
2008-07-02,1623.5999755859375
2008-07-03,1606.5400390625
2008-07-04,1577.93994140625
2008-07-07,1579.719970703125
2008-07-08,1533.469970703125
2008-07-09,1519.3800048828125
2008-07-10,1537.4300537109375
2008-07-11,1567.510009765625
2008-07-14,1558.6199951171875
2008-07-15,1509.3299560546875
2008-07-16,1507.4000244140625
2008-07-17,1525.56005859375
2008-07-18,1509.989990234375
2008-07-21,1562.9200439453125
2008-07-22,1561.22998046875
2008-07-23,1591.760009765625
2008-07-24,1626.1400146484375
2008-07-25,1597.9300537109375
2008-07-28,1598.2900390625
2008-07-29,1567.199951171875
2008-07-30,1577.699951171875
2008-07-31,1594.6700439453125
2008-08-01,1573.77001953125
2008-08-04,1543.050048828125
2008-08-05,1535.5400390625
2008-08-06,1578.7099609375
2008-08-07,1564.0
2008-08-08,1568.719970703125
2008-08-11,1581.0899658203125
2008-08-12,1577.1199951171875
2008-08-13,1562.719970703125
2008-08-14,1572.18994140625
2008-08-18,1567.7099609375
2008-08-19,1541.4100341796875
2008-08-20,1540.7099609375
2008-08-21,1512.5899658203125
2008-08-22,1496.9100341796875
2008-08-25,1502.1099853515625
2008-08-26,1490.25
2008-08-27,1493.9200439453125
2008-08-28,1474.1500244140625
2008-08-29,1474.239990234375
2008-09-01,1414.4300537109375
2008-09-02,1407.1400146484375
2008-09-03,1426.8900146484375
2008-09-04,1426.4300537109375
2008-09-05,1404.3800048828125
2008-09-08,1476.6500244140625
2008-09-09,1454.5
2008-09-10,1464.97998046875
2008-09-11,1443.239990234375
2008-09-12,1477.9200439453125
2008-09-16,1387.75
2008-09-17,1425.260009765625
2008-09-18,1392.4200439453125
2008-09-19,1455.780029296875
2008-09-22,1460.3399658203125
2008-09-23,1481.3699951171875
2008-09-24,1495.97998046875
2008-09-25,1501.6300048828125
2008-09-26,1476.3299560546875
2008-09-29,1456.3599853515625
2008-09-30,1448.06005859375
2008-10-01,1439.6700439453125
2008-10-02,1419.6500244140625
2008-10-06,1358.75
2008-10-07,1366.0999755859375
2008-10-08,1286.68994140625
2008-10-09,1294.8900146484375
2008-10-10,1241.469970703125
2008-10-13,1288.530029296875
2008-10-14,1367.68994140625
2008-10-15,1340.280029296875
2008-10-16,1213.780029296875
2008-10-17,1180.6700439453125
2008-10-20,1207.6300048828125
2008-10-21,1196.0999755859375
2008-10-22,1134.5899658203125
2008-10-23,1049.7099609375
2008-10-24,938.75
2008-10-27,946.4500122070312
2008-10-28,999.1599731445312
2008-10-29,968.969970703125
2008-10-30,1084.719970703125
2008-10-31,1113.06005859375
2008-11-03,1129.0799560546875
2008-11-04,1153.3499755859375
2008-11-05,1181.5
2008-11-06,1092.219970703125
2008-11-07,1134.489990234375
2008-11-10,1152.4599609375
2008-11-11,1128.72998046875
2008-11-12,1123.8599853515625
2008-11-13,1088.43994140625
2008-11-14,1088.260009765625
2008-11-17,1078.3199462890625
2008-11-18,1036.1600341796875
2008-11-19,1016.8200073242188
2008-11-20,948.6900024414062
2008-11-21,1003.72998046875
2008-11-24,970.1400146484375
2008-11-25,983.3200073242188
2008-11-26,1029.780029296875
2008-11-27,1063.47998046875
2008-11-28,1076.0699462890625
2008-12-01,1058.6199951171875
2008-12-02,1023.2000122070312
2008-12-03,1022.6699829101562
2008-12-04,1006.5399780273438
2008-12-05,1028.1300048828125
2008-12-08,1105.050048828125
2008-12-09,1105.8399658203125
2008-12-10,1145.8699951171875
2008-12-11,1154.4300537109375
2008-12-12,1103.8199462890625
2008-12-15,1158.18994140625
2008-12-16,1161.56005859375
2008-12-17,1169.75
2008-12-18,1175.9100341796875
2008-12-19,1180.969970703125
2008-12-22,1179.6099853515625
2008-12-23,1144.31005859375
2008-12-24,1128.510009765625
2008-12-26,1117.8599853515625
2008-12-29,1117.5899658203125
2008-12-30,1124.469970703125
2009-01-02,1157.4000244140625
2009-01-05,1173.5699462890625
2009-01-06,1194.280029296875
2009-01-07,1228.1700439453125
2009-01-08,1205.699951171875
2009-01-09,1180.9599609375
2009-01-12,1156.75
2009-01-13,1167.7099609375
2009-01-14,1182.6800537109375
2009-01-15,1111.3399658203125
2009-01-16,1135.199951171875
2009-01-19,1150.6500244140625
2009-01-20,1126.81005859375
2009-01-21,1103.6099853515625
2009-01-22,1116.22998046875
2009-01-23,1093.4000244140625
2009-01-28,1157.97998046875
2009-01-29,1166.56005859375
2009-01-30,1162.1099853515625
2009-02-02,1146.949951171875
2009-02-03,1163.199951171875
2009-02-04,1195.3699951171875
2009-02-05,1177.8800048828125
2009-02-06,1210.260009765625
2009-02-09,1202.68994140625
2009-02-10,1198.8699951171875
2009-02-11,1190.1800537109375
2009-02-12,1179.8399658203125
2009-02-13,1192.43994140625
2009-02-16,1175.469970703125
